	moduleColor	GS.Subtypes_num	p.GS.Subtypes_num	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.grey	p.MM.grey	MM.turquoise	p.MM.turquoise
PENK|5179	turquoise	-0.144024662232285	0.0393733237427879	-0.600299147778393	1.85411030609309e-21	0.55746623864548	3.89863190146027e-18	-0.139346500029235	0.0462974863682047	0.712378310734359	4.71716560850371e-33
CACHD1|57685	turquoise	0.14393485097527	0.039497538372628	-0.778932214986105	5.19168366958007e-43	0.773087064120323	5.29455716638992e-42	-0.2103880128192	0.00246307681609194	0.845829684752942	2.63064861085264e-57
HOXA7|3204	turquoise	-0.143861680904992	0.0395989811191081	-0.768396967497237	3.2471354897956e-41	0.716678265072549	1.31124120666286e-33	-0.143918635783565	0.0395200001561528	0.795866770491672	4.08002637445736e-46
ANXA1|301	turquoise	0.143197486906196	0.0405298968712086	-0.742784304588562	3.21005164036718e-37	0.642558081279923	2.90063701491823e-25	-0.213066309125031	0.00216009200785158	0.891128023892873	1.35309626174661e-71
AKR1C1|1645	turquoise	0.143042103674008	0.0407503159333059	-0.684775813188254	1.03192713991452e-29	0.468551519703302	1.39068357316282e-12	-0.216448025406844	0.00182608305883694	0.85729931628309	1.90336140538128e-60
AQP7P3|441432	turquoise	-0.142955955189796	0.040872955918929	-0.755429404242794	3.9429944245786e-39	0.347070336199686	3.42763879147677e-07	-0.188738420326301	0.00672425651455955	0.881556568619358	4.23321205764344e-68
NCAM1|4684	turquoise	0.142698935712397	0.0412406921092929	-0.641025982240807	4.08235047295891e-25	0.625342808462078	1.21080211528972e-23	-0.0518809215858718	0.460042234076058	0.680586460553057	3.07958060721001e-29
GPR44|11251	turquoise	-0.142597848035631	0.0413860857180941	-0.736767134594352	2.38151538445984e-36	0.621534510795821	2.67957130226815e-23	-0.128019538474466	0.0673566197387268	0.760620139056086	5.9898629939397e-40
PID1|55022	turquoise	-0.142215190911683	0.0419403669548583	-0.735097934782381	4.11221525770217e-36	0.493756582647388	5.36640534742276e-14	-0.161084745039486	0.0210342714199695	0.849712721739838	2.43367848714913e-58
DENND2A|27147	turquoise	-0.142200019176008	0.0419624712172126	-0.728105780353832	3.87784053944205e-35	0.518743795805784	1.61809684239512e-15	-0.184277367700165	0.00816890668900958	0.864681789229738	1.28566523783928e-62
LTBP4|8425	turquoise	-0.142106178540923	0.0420994086716582	-0.799832004725811	6.935443865008e-47	0.592079414827486	8.79593404618594e-21	-0.181849114931321	0.00906595554942964	0.869324298632026	4.7595028381397e-64
ATOH8|84913	turquoise	-0.141717529852791	0.0426705489584533	-0.830352910857376	1.87798470759335e-53	0.644702902823499	1.79183699116975e-25	-0.191779351799728	0.00587479856415596	0.941532069215683	7.28406665188596e-98
HRNR|388697	turquoise	-0.140817710877223	0.0440178780530169	-0.613219597436883	1.46260003278489e-22	0.565670103531032	9.80573189863778e-19	-0.195788648027446	0.00490196755893598	0.635204995592774	1.46962195858188e-24
GNAI1|2770	turquoise	0.140643170612352	0.0442833087810514	-0.759566662630416	8.81440388029374e-40	0.46556228308173	2.01058294437248e-12	-0.274195563652425	6.93820531320141e-05	0.887335749361842	3.58081401539824e-70
ACACB|32	turquoise	-0.140429930749507	0.0446094099954898	-0.829259042379211	3.39798709865405e-53	0.474061744106862	6.98256761311226e-13	-0.231544917148339	0.000836398311202605	0.912434396568961	1.03495074977371e-80
SCN11A|11280	turquoise	-0.139747062672032	0.0456672588307238	-0.690579197637377	2.20054539895286e-30	0.489912802221318	8.97024985877906e-14	-0.141639173948344	0.0427864814554658	0.823157858978352	8.60578766475513e-52
EPB42|2038	turquoise	-0.13973753393352	0.0456821671892572	-0.705291011246689	3.69956189034848e-32	0.325115549560413	1.97141642680654e-06	-0.155634047217679	0.0258598249822204	0.858829243004421	6.91672014728036e-61
MGAT3|4248	turquoise	0.139719259827439	0.0457107696573285	-0.695466716950406	5.82018896647103e-31	0.592355498960668	8.35379713050914e-21	-0.220021139999492	0.0015249363949942	0.839506219456436	1.10646137123771e-55
MCAM|4162	turquoise	0.139521295968267	0.0460215819510618	-0.686643264673124	6.30090486758757e-30	0.351402840366003	2.38810009149777e-07	-0.18512464688938	0.0078749893192381	0.84634836969086	1.92145929360708e-57
GPR17|2840	turquoise	0.139477306694755	0.0460908865005643	-0.775952817621545	1.710725133787e-42	0.648779454560953	7.09666126314566e-26	-0.228495864624278	0.000983300596721161	0.845389200422585	3.43186793516397e-57
METTL7A|25840	turquoise	0.139383587062694	0.0462388315679311	-0.808445171948309	1.28272462299683e-48	0.617278500277234	6.42788929271362e-23	-0.258692898897908	0.000180232358640835	0.867329215362476	1.99246884577356e-63
GFRA2|2675	turquoise	-0.139314380913997	0.0463483344161112	-0.648382361673236	7.77152643528033e-26	0.490389625988651	8.41933124833485e-14	-0.176583453511418	0.0113166717855982	0.813834983136504	9.51427901715129e-50
NAT8L|339983	turquoise	0.138964131814948	0.0469058521652097	-0.672421255720948	2.46386355389336e-28	0.346290268864457	3.65597371618887e-07	-0.214459527234287	0.00201627245299071	0.779431974588144	4.24278742128186e-43
SLC25A34|284723	turquoise	0.13895850610747	0.0469148525255788	-0.713669961061545	3.21916179845086e-33	0.534693295368694	1.48300821301389e-16	-0.246196236938809	0.000373166678213741	0.768089101722105	3.65219367617722e-41
SLITRK2|84631	turquoise	0.138537424100697	0.0475926317685914	-0.598333540901303	2.70141431800551e-21	0.339542201554158	6.34076062819834e-07	-0.213494574541812	0.00211491919569261	0.78124254080559	2.03306312325885e-43
SCN9A|6335	turquoise	-0.138223681671744	0.0481029312050301	-0.658913070521807	6.66828108025557e-27	0.391623989289415	6.37859976325535e-09	-0.183618374458939	0.00840420429174022	0.852556413269165	4.07821765775004e-59
CXCL2|2920	turquoise	0.13686451130473	0.0503666014221549	-0.751701868053873	1.48255472848545e-38	0.789472126049065	6.55473501878584e-45	-0.197193919616744	0.00459687687627452	0.807431834262968	2.07271329297031e-48
LOC55908|55908	turquoise	-0.136808881126568	0.0504611085343485	-0.732880696656586	8.44153473980342e-36	0.408804418929438	1.16202393692972e-09	-0.174112842522649	0.0125328982899707	0.844420548965335	6.140262080944e-57
KCNAB1|7881	turquoise	0.136728990471217	0.0505970884240064	-0.752303504595439	1.19913229619756e-38	0.494378446332388	4.93540617309517e-14	-0.241856877383514	0.00047637396097422	0.826497137669702	1.49070224948733e-52
CCL16|6360	turquoise	-0.136535194108129	0.0509282109283175	-0.792749118974185	1.59915998585209e-45	0.551306159381191	1.07219503850499e-17	-0.151595953883797	0.0300214272330133	0.863332470824282	3.27537705606085e-62
PPP1R1A|5502	turquoise	-0.136378931974494	0.051196512100724	-0.761466063478975	4.38598295472669e-40	0.544969692780539	2.97081129986047e-17	-0.128346186558904	0.0666549597151033	0.881384361764981	4.86141358694884e-68
TRDN|10345	turquoise	0.135913997844765	0.052001756526203	-0.624699927559343	1.38562102794091e-23	0.390654708237481	7.00167785119587e-09	-0.120076328735787	0.0863582320813331	0.771400729585348	1.02141103623321e-41
GPR133|283383	turquoise	-0.13587536310123	0.052069140729625	-0.65124363020703	4.02636459974588e-26	0.471037698842701	1.02067594354959e-12	-0.163261185616728	0.0193371853204546	0.849641654517883	2.54357912160177e-58
PRKAR2B|5577	turquoise	-0.135104422447117	0.0534289927312455	-0.656063506131858	1.30860560959439e-26	0.21925337832315	0.00158552411553828	-0.116653305837462	0.0957732061787629	0.726556288792804	6.31617859495015e-35
CYP26B1|56603	turquoise	0.134076137139132	0.0552884683446255	-0.609627513600166	2.99810405319739e-22	0.339136453695589	6.55151107429605e-07	-0.219613197190748	0.00155686036869535	0.795418871243854	4.97190181316029e-46
MYEOV|26579	turquoise	-0.133733703859621	0.0559194584771276	-0.648407507485763	7.72697957296241e-26	0.684278192050034	1.17616680500612e-29	-0.194560451871406	0.00518337172131363	0.689745776904274	2.75346552227164e-30
LMX1A|4009	turquoise	-0.133630981574486	0.0561098980339538	-0.555363776061937	5.51936213331556e-18	0.224417622683256	0.0012169154603745	-0.151316103922814	0.0303298961670011	0.728807313107427	3.10589927769945e-35
MT1A|4489	turquoise	-0.133360198405214	0.0566144804760887	-0.470603911654974	1.07747128773656e-12	0.236494307362138	0.000640316285159554	-0.11856617994444	0.0904161330723407	0.592385629272272	8.30688554495652e-21
VWCE|220001	turquoise	-0.13282442171403	0.0576239044882044	-0.707114919743904	2.19035469852554e-32	0.659479415323148	5.82696040190868e-27	-0.171533395350514	0.0139238555961925	0.822255663451525	1.37327301156387e-51
PLP1|5354	turquoise	-0.132705024811023	0.0578508647766436	-0.721264599555744	3.25961498502358e-34	0.608268299643696	3.92435845755057e-22	-0.108880204258404	0.120180017855487	0.770204402855379	1.62244496615049e-41
BMPR1B|658	turquoise	-0.132266469667808	0.058690847427426	0.373122269090292	3.59011710808903e-08	-0.36747822480066	5.95465607009941e-08	0.343802549347373	4.48557541636843e-07	-0.473079054281861	7.90259394286048e-13
